state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Illinois,17061,Greene County,4770,1349,6227,3421,0.7660189497350249,0.21663722498795568,0.5493817247470693
Illinois,17063,Grundy County,16523,9626,26753,6897,0.6176129779837776,0.35981011475348557,0.257802863230292
Illinois,17065,Hamilton County,3432,824,4323,2608,0.7938931297709924,0.19060837381448067,0.6032847559565117
Illinois,17067,Hancock County,6906,2315,9383,4591,0.7360119364808697,0.2467227965469466,0.4892891399339231
Illinois,17069,Hardin County,1691,449,2162,1242,0.7821461609620721,0.20767807585568918,0.5744680851063829
Illinois,17071,Henderson County,2394,1187,3656,1207,0.6548140043763676,0.324671772428884,0.3301422319474836
Illinois,17073,Henry County,15300,9797,25700,5503,0.5953307392996109,0.3812062256809339,0.21412451361867701
Illinois,17075,Iroquois County,10877,2908,14044,7969,0.774494446026773,0.2070635146681857,0.5674309313585872
Illinois,17077,Jackson County,10890,11181,22716,-291,0.47939778129952454,0.4922081352350766,-0.012810353935552077
Illinois,17079,Jasper County,4494,1007,5586,3487,0.8045112781954887,0.18027210884353742,0.6242391693519513
Illinois,17081,Jefferson County,12476,4608,17436,7868,0.7155310851112641,0.264280798348245,0.45125028676301904
Illinois,17083,Jersey County,8712,2961,11960,5751,0.728428093645485,0.2475752508361204,0.4808528428093646
Illinois,17085,Jo Daviess County,7166,5109,12495,2057,0.5735094037615046,0.40888355342136856,0.16462585034013605
Illinois,17087,Johnson County,5059,1281,6450,3778,0.7843410852713179,0.1986046511627907,0.5857364341085272
Illinois,17089,Kane County,96775,130166,231876,-33391,0.4173566906449999,0.561360382273284,-0.14400369162828408
Illinois,17091,Kankakee County,28532,20271,50039,8261,0.5701952477067888,0.4051040188652851,0.16509122884150368
Illinois,17093,Kendall County,29492,33168,64205,-3676,0.45934117280585623,0.5165952807413753,-0.05725410793551905
Illinois,17095,Knox County,12009,10703,23205,1306,0.5175177763413058,0.46123680241327303,0.056280973928032774
Illinois,17097,Lake County,123594,204032,334156,-80438,0.3698691629059481,0.6105890661846562,-0.24071990327870812
Illinois,17099,LaSalle County,30113,22442,53683,7671,0.5609410800439618,0.4180466814447777,0.14289439859918412
Illinois,17101,Lawrence County,4886,1419,6422,3467,0.7608221737776394,0.22095920274057926,0.5398629710370602
Illinois,17103,Lee County,9630,6407,16440,3223,0.5857664233576643,0.3897201946472019,0.19604622871046234
Illinois,17105,Livingston County,12208,4615,17174,7593,0.710841970420403,0.2687201583789449,0.44212181204145806
Illinois,17107,Logan County,9136,3840,13294,5296,0.6872273205957575,0.2888521137355198,0.39837520686023775
Illinois,17109,McDonough County,7027,4992,12285,2035,0.571998371998372,0.40634920634920635,0.16564916564916565
Illinois,17111,McHenry County,82260,78154,164578,4106,0.4998237917583152,0.4748751351942544,0.02494865656406081
Illinois,17113,McLean County,40502,43933,87389,-3431,0.4634679421895204,0.5027291764409708,-0.039261234251450394
Illinois,17115,Macon County,28589,19847,49387,8742,0.5788770324174378,0.4018668880474619,0.17701014436997592
Illinois,17117,Macoupin County,16153,7365,24070,8788,0.6710843373493975,0.30598255089322807,0.3651017864561695
Illinois,17119,Madison County,76031,57836,137558,18195,0.5527195801043924,0.42044810189156573,0.13227147821282664
Illinois,17121,Marion County,12678,4524,17492,8154,0.7247884747313057,0.2586325177223874,0.4661559570089183
Illinois,17123,Marshall County,4197,2005,6345,2192,0.6614657210401891,0.31599684791174154,0.34546887312844754
Illinois,17125,Mason County,4654,1985,6766,2669,0.6878510198049069,0.29337865799586166,0.39447236180904527
Illinois,17127,Massac County,4997,1725,6818,3272,0.7329128776767381,0.2530067468465826,0.4799061308301555
Illinois,17129,Menard County,4764,2022,6954,2742,0.6850733390854185,0.2907679033649698,0.3943054357204486
Illinois,17131,Mercer County,5418,3280,8914,2138,0.6078079425622616,0.36796051155485754,0.23984743100740402
Illinois,17133,Monroe County,14142,6569,21206,7573,0.6668867301707064,0.3097708195793643,0.3571159105913421
Illinois,17135,Montgomery County,9544,3905,13761,5639,0.6935542475110821,0.2837729816147082,0.40978126589637387
Illinois,17137,Morgan County,9950,5076,15333,4874,0.6489271505902302,0.3310506750146742,0.317876475575556
Illinois,17139,Moultrie County,4964,1662,6744,3302,0.736061684460261,0.24644128113879005,0.48962040332147094
Illinois,17141,Ogle County,16248,9428,26340,6820,0.6168564920273348,0.35793470007593015,0.2589217919514047
Illinois,17143,Peoria County,38252,43578,83973,-5326,0.4555273718933467,0.5189525204530028,-0.06342514855965609
Illinois,17145,Perry County,7313,2612,10071,4701,0.7261443749379406,0.2593585542647205,0.4667858206732201
Illinois,17147,Piatt County,6248,3329,9851,2919,0.6342503299157446,0.33793523500152267,0.2963150949142219
Illinois,17149,Pike County,6332,1484,7965,4848,0.794978028876334,0.18631512868801003,0.6086629001883239
Illinois,17151,Pope County,1722,433,2175,1289,0.7917241379310345,0.19908045977011493,0.5926436781609196
Illinois,17153,Pulaski County,1699,891,2631,808,0.6457620676548841,0.338654503990878,0.3071075636640061
Illinois,17155,Putnam County,1993,1338,3390,655,0.587905604719764,0.39469026548672564,0.1932153392330384
Illinois,17157,Randolph County,11076,3592,14910,7484,0.7428571428571429,0.2409121395036888,0.501945003353454
Illinois,17159,Richland County,6089,1830,8063,4259,0.7551779734590103,0.22696266898176856,0.5282153044772417
Illinois,17161,Rock Island County,28603,36691,66817,-8088,0.4280796803208764,0.5491267192480955,-0.12104703892721913
Illinois,17163,St. Clair County,57150,68325,128104,-11175,0.44612190095547366,0.5333557109848248,-0.08723381002935116
Illinois,17165,Saline County,8103,2789,11089,5314,0.730724141040671,0.25151050590675444,0.4792136351339165
Illinois,17167,Sangamon County,53485,48917,104751,4568,0.5105917843266413,0.4669836087483652,0.04360817557827612
Illinois,17169,Schuyler County,2773,1068,3918,1705,0.7077590607452782,0.2725880551301684,0.43517100561510974
Illinois,17171,Scott County,2114,572,2741,1542,0.7712513681138271,0.20868296242247356,0.5625684056913536
Illinois,17173,Shelby County,9426,2504,12097,6922,0.7792014549061751,0.20699346945523683,0.5722079854509383
Illinois,17175,Stark County,2004,815,2886,1189,0.6943866943866944,0.2823977823977824,0.411988911988912
Illinois,17177,Stephenson County,12521,9055,22048,3466,0.5678973149492017,0.41069484760522496,0.15720246734397675
Illinois,17179,Tazewell County,42513,24819,69051,17694,0.6156753703784159,0.35942998653169395,0.25624538384672196
Illinois,17181,Union County,6161,2579,8904,3582,0.6919362084456424,0.2896451033243486,0.4022911051212938
Illinois,17183,Vermilion County,20725,10323,31642,10402,0.6549838821819102,0.3262436002781114,0.3287402819037988
Illinois,17185,Wabash County,4237,1253,5607,2984,0.7556625646513287,0.22347066167290885,0.5321919029784199
Illinois,17187,Warren County,4676,3090,7924,1586,0.5901060070671378,0.3899545683997981,0.2001514386673397
Illinois,17189,Washington County,6115,1641,7921,4474,0.7719984850397678,0.20717081176619115,0.5648276732735766
Illinois,17191,Wayne County,7176,1187,8499,5989,0.8443346276032474,0.13966348982233204,0.7046711377809154
Illinois,17193,White County,5791,1517,7431,4274,0.7793029201991657,0.20414479881577177,0.575158121383394
Illinois,17195,Whiteside County,14527,12253,27375,2274,0.5306666666666666,0.44759817351598175,0.08306849315068487
Illinois,17197,Will County,155116,183915,346266,-28799,0.4479677473387511,0.5311379113167334,-0.08317016397798227
Illinois,17199,Williamson County,22801,10206,33729,12595,0.6760058110231552,0.3025882771502268,0.37341753387292836
Illinois,17201,Winnebago County,60861,64056,127710,-3195,0.4765562602771905,0.5015738783180643,-0.025017618040873824
Illinois,17203,Woodford County,14799,6160,21498,8639,0.6883896176388501,0.2865382826309424,0.4018513350079077
Indiana,18001,Adams County,10686,3236,14209,7450,0.7520585544373285,0.22774297980153424,0.5243155746357943
Indiana,18003,Allen County,92083,73189,169082,18894,0.5446055759927136,0.432860978696727,0.11174459729598663
Indiana,18005,Bartholomew County,22410,12934,36235,9476,0.6184628121981509,0.35694770249758523,0.2615151097005657
Indiana,18007,Benton County,3007,1009,4114,1998,0.7309188138065144,0.2452600875060768,0.48565872630043755
Indiana,18009,Blackford County,3841,1376,5350,2465,0.7179439252336448,0.25719626168224297,0.46074766355140184
Indiana,18011,Boone County,22351,15244,38520,7107,0.5802440290758047,0.395742471443406,0.18450155763239873
Indiana,18013,Brown County,5777,3036,8981,2741,0.643246854470549,0.33804698808595923,0.30519986638458974
Indiana,18015,Carroll County,7086,2224,9495,4862,0.7462875197472354,0.2342285413375461,0.5120589784096893
Indiana,18017,Cass County,10552,4304,15198,6248,0.6943018818265562,0.2831951572575339,0.41110672456902225
Indiana,18019,Clark County,33668,23093,57869,10575,0.5817968169486254,0.3990564896576751,0.1827403272909503
Indiana,18021,Clay County,9499,2552,12267,6947,0.7743539577728866,0.20803782505910165,0.566316132713785
Indiana,18023,Clinton County,9334,3361,12949,5973,0.720827863155456,0.25955672252683604,0.46127114062861996
Indiana,18025,Crawford County,3483,1355,4944,2128,0.7044902912621359,0.2740695792880259,0.43042071197411
Indiana,18027,Daviess County,9576,2169,11954,7407,0.8010707712899447,0.18144554124142545,0.6196252300485193
Indiana,18029,Dearborn County,19528,5446,25383,14082,0.7693338060906906,0.21455304731513217,0.5547807587755584
Indiana,18031,Decatur County,9575,2439,12287,7136,0.7792789126719297,0.19850248229836412,0.5807764303735656
Indiana,18033,DeKalb County,14237,4966,19628,9271,0.7253413490931323,0.25300590992459754,0.47233543916853477
Indiana,18035,Delaware County,26827,20474,48191,6353,0.5566807080160195,0.42485111327841296,0.13182959473760658
Indiana,18037,Dubois County,15033,6292,21770,8741,0.6905374368396876,0.28902158934313277,0.40151584749655483
Indiana,18039,Elkhart County,46972,26108,74387,20864,0.6314544207993332,0.35097530482476774,0.2804791159745655
Indiana,18041,Fayette County,7755,2237,10136,5518,0.7650947119179163,0.22069850039463298,0.5443962115232833
Indiana,18043,Floyd County,23400,17511,41802,5889,0.5597818286206402,0.4189034017511124,0.14087842686952778
Indiana,18045,Fountain County,6154,1629,7986,4525,0.7705985474580516,0.20398196844477837,0.5666165790132732
Indiana,18047,Franklin County,9691,2137,12000,7554,0.8075833333333333,0.17808333333333334,0.6295
Indiana,18049,Fulton County,6694,2280,9147,4414,0.7318246419591122,0.24926205313217448,0.48256258882693776
Indiana,18051,Gibson County,11817,4023,16161,7794,0.7312047521811769,0.24893261555596807,0.4822721366252088
Indiana,18053,Grant County,18543,8015,27159,10528,0.6827570970948856,0.295113958540447,0.38764313855443866
Indiana,18055,Greene County,11103,3389,14784,7714,0.7510146103896104,0.22923430735930736,0.521780303030303
Indiana,18057,Hamilton County,101587,88390,193999,13197,0.5236470291083974,0.45562090526239823,0.06802612384599921
Indiana,18059,Hancock County,28996,12895,42911,16101,0.6757241732889003,0.30050569783971476,0.3752184754491856
Indiana,18061,Harrison County,14565,5343,20236,9222,0.7197568689464321,0.2640343941490413,0.4557224747973908
Indiana,18063,Hendricks County,53802,32604,88505,21198,0.6078978588780295,0.36838596689452574,0.23951189198350376
Indiana,18065,Henry County,15043,5544,21030,9499,0.7153114598193058,0.263623395149786,0.4516880646695198
Indiana,18067,Howard County,26449,13303,40630,13146,0.6509721880383953,0.327418163918287,0.3235540241201083
Indiana,18069,Huntington County,13147,4255,17829,8892,0.7373941331538505,0.23865612204834818,0.4987380111055023
Indiana,18071,Jackson County,14555,4302,19238,10253,0.7565755276016218,0.22361991891048966,0.5329556086911322
Indiana,18073,Jasper County,11383,3798,15475,7585,0.7355735056542811,0.2454281098546042,0.490145395799677
Indiana,18075,Jay County,6361,1926,8461,4435,0.7518023874246543,0.22763266753338848,0.5241697198912658
Indiana,18077,Jefferson County,9663,4731,14697,4932,0.6574811185956317,0.32190242906715655,0.3355786895284752
Indiana,18079,Jennings County,9490,2523,12251,6967,0.774630642396539,0.20594237205126112,0.5686882703452779
Indiana,18081,Johnson County,51219,24736,77618,26483,0.6598855935478883,0.31868896390012624,0.3411966296477621
Indiana,18083,Knox County,11655,4067,16011,7588,0.7279370432827431,0.2540128661545188,0.4739241771282243
Indiana,18085,Kosciusko County,26499,8364,35787,18135,0.7404644144521754,0.23371615391063794,0.5067482605415374
Indiana,18087,LaGrange County,8110,2355,10633,5755,0.7627198344775699,0.22148029718799964,0.5412395372895702
Indiana,18089,Lake County,91760,124870,219956,-33110,0.41717434395970104,0.5677044499809053,-0.15053010602120426
Indiana,18091,LaPorte County,25997,22427,49392,3570,0.5263402980239715,0.45406138645934563,0.0722789115646259
Indiana,18093,Lawrence County,15601,4961,21025,10640,0.7420214030915576,0.23595719381688465,0.506064209274673
Indiana,18095,Madison County,31215,19524,51793,11691,0.6026876218794045,0.3769621377406213,0.22572548413878318
Indiana,18097,Marion County,134175,247772,389619,-113597,0.34437488931494614,0.6359340791901832,-0.29155918987523705
Indiana,18099,Marshall County,13844,5712,19927,8132,0.6947357856175039,0.28664625884478345,0.4080895267727205
Indiana,18101,Martin County,4029,1011,5144,3018,0.7832426127527217,0.19653965785381025,0.5867029548989114
Indiana,18103,Miami County,10925,3235,14473,7690,0.7548538658191114,0.22351965729289022,0.5313342085262212
Indiana,18105,Monroe County,22071,39861,63151,-17790,0.3494956532754826,0.6312014061535051,-0.28170575287802246
Indiana,18107,Montgomery County,12659,4213,17198,8446,0.736073962088615,0.24497034538899873,0.4911036166996162
Indiana,18109,Morgan County,27512,7781,36159,19731,0.7608617494952847,0.21518847313255343,0.5456732763627313
Indiana,18111,Newton County,4942,1509,6591,3433,0.7498103474434835,0.22894856622667273,0.5208617812168108
Indiana,18113,Noble County,14195,4660,19190,9535,0.7397081813444503,0.24283480979676916,0.4968733715476811
Indiana,18115,Ohio County,2392,750,3164,1642,0.7560050568900126,0.2370417193426043,0.5189633375474083
Indiana,18117,Orange County,6432,2224,8832,4208,0.7282608695652174,0.25181159420289856,0.47644927536231885
Indiana,18119,Owen County,7286,2420,9904,4866,0.7356623586429726,0.24434571890145396,0.4913166397415186
Indiana,18121,Parke County,5398,1503,7011,3895,0.7699329624875196,0.21437740693196405,0.5555555555555556
Indiana,18123,Perry County,5345,3203,8722,2142,0.6128181609722541,0.3672322861728961,0.24558587479935795
Indiana,18125,Pike County,4692,1415,6220,3277,0.7543408360128617,0.227491961414791,0.5268488745980707
Indiana,18127,Porter County,45008,39746,86509,5262,0.5202695673282549,0.45944352610711026,0.060826041221144656
Indiana,18129,Posey County,9206,3811,13236,5395,0.695527349652463,0.2879268661226957,0.4076004835297673
Indiana,18131,Pulaski County,4246,1463,5806,2783,0.7313124354116431,0.2519807096107475,0.47933172580089567
Indiana,18133,Putnam County,12278,3946,16597,8332,0.7397722479966259,0.2377538109296861,0.5020184370669398
Indiana,18135,Randolph County,8312,2513,11070,5799,0.7508581752484191,0.22700993676603431,0.5238482384823848
Indiana,18137,Ripley County,11261,2774,14271,8487,0.7890827552378951,0.1943802116179665,0.5947025436199286
Indiana,18139,Rush County,6035,1754,7932,4281,0.7608421583459405,0.2211296016137166,0.5397125567322238
Indiana,18141,St. Joseph County,53164,59896,115238,-6732,0.4613408771412208,0.5197591072389316,-0.0584182300977108
Indiana,18143,Scott County,7328,2698,10161,4630,0.7211888593642358,0.2655250467473674,0.45566381261686845
Indiana,18145,Shelby County,14568,5023,19991,9545,0.7287279275674053,0.25126306838077134,0.477464859186634
Indiana,18147,Spencer County,7357,3213,10769,4144,0.6831646392422694,0.2983563933512861,0.38480824589098334
Indiana,18149,Starke County,7466,2650,10290,4816,0.7255587949465501,0.2575315840621963,0.4680272108843538
Indiana,18151,Steuben County,11327,4513,16162,6814,0.7008414800148497,0.2792352431629749,0.4216062368518748
Indiana,18153,Sullivan County,6691,2153,8994,4538,0.7439404047142539,0.2393818100956193,0.5045585946186346
Indiana,18155,Switzerland County,3133,964,4154,2169,0.7542128069330766,0.23206547905633124,0.5221473278767453
Indiana,18157,Tippecanoe County,34581,35017,71448,-436,0.48400235136042996,0.4901046915239055,-0.00610234016347555
Indiana,18159,Tipton County,6110,1834,8116,4276,0.7528339083292263,0.2259733859043864,0.5268605224248398
Indiana,18161,Union County,2688,736,3483,1952,0.7717484926787253,0.21131208728107953,0.5604364053976457
Indiana,18163,Vanderburgh County,41844,34415,77662,7429,0.538796322525817,0.44313821431330636,0.09565810821251064
Indiana,18165,Vermillion County,5184,2145,7481,3039,0.692955487234327,0.2867263734794814,0.4062291137548456
Indiana,18167,Vigo County,24545,18123,43594,6422,0.5630361976418773,0.4157223471119879,0.14731385052988938
Indiana,18169,Wabash County,10762,3494,14573,7268,0.73848898648185,0.23975845742125848,0.49873052906059157
Indiana,18171,Warren County,3401,974,4472,2427,0.7605098389982111,0.21779964221824688,0.5427101967799642
Indiana,18173,Warrick County,21326,11923,33829,9403,0.6304058647905643,0.3524490821484525,0.27795678264211177
Indiana,18175,Washington County,9114,2784,12139,6330,0.7508031963094159,0.22934343850399538,0.5214597578054205
Indiana,18177,Wayne County,17567,9524,27679,8043,0.6346688825463348,0.3440875754181871,0.2905813071281477
Indiana,18179,Wells County,10855,2928,14050,7927,0.7725978647686833,0.20839857651245552,0.5641992882562278
Indiana,18181,White County,7957,3032,11166,4925,0.7126097080422712,0.27153859931936236,0.44107110872290883
Indiana,18183,Whitley County,12862,4234,17556,8628,0.7326270221007063,0.24117110959216223,0.49145591250854403
Iowa,19001,Adair County,2917,1198,4177,1719,0.6983480967201341,0.28680871438831695,0.41153938233181714
Iowa,19003,Adams County,1530,590,2160,940,0.7083333333333334,0.27314814814814814,0.43518518518518523
Iowa,19005,Allamakee County,4735,2576,7422,2159,0.6379682026407977,0.3470762597682565,0.29089194287254116
Iowa,19007,Appanoose County,4512,1891,6516,2621,0.6924493554327809,0.2902087170042971,0.40224063842848373
Iowa,19009,Audubon County,2295,1071,3420,1224,0.6710526315789473,0.3131578947368421,0.35789473684210527
Iowa,19011,Benton County,9188,5160,14642,4028,0.6275099030187133,0.3524108728315804,0.27509903018713294
Iowa,19013,Black Hawk County,29640,35647,66593,-6007,0.4450918264682474,0.5352965026354122,-0.09020467616716477
Iowa,19015,Boone County,8695,6303,15340,2392,0.5668187744458931,0.4108865710560626,0.15593220338983055
Iowa,19017,Bremer County,8294,5958,14546,2336,0.5701911178330813,0.40959714010724596,0.16059397772583534
Iowa,19019,Buchanan County,6420,4169,10774,2251,0.5958789678856506,0.386950064971227,0.20892890291442362
Iowa,19021,Buena Vista County,5056,2961,8167,2095,0.6190767723766377,0.3625566303416187,0.256520142035019
Iowa,19023,Butler County,5542,2424,8098,3118,0.6843665102494443,0.2993331686836256,0.3850333415658187
Iowa,19025,Calhoun County,3689,1470,5258,2219,0.701597565614302,0.2795739825028528,0.42202358311144916
Iowa,19027,Carroll County,7737,3454,11335,4283,0.682576091751213,0.3047198941332157,0.3778561976179973
Iowa,19029,Cass County,4969,2201,7276,2768,0.6829301814183617,0.3025013743815283,0.3804288070368334
Iowa,19031,Cedar County,6161,4337,10703,1824,0.5756330000934318,0.4052134915444268,0.17041950854900495
Iowa,19033,Cerro Gordo County,12442,10941,23801,1501,0.5227511449098777,0.45968656779126926,0.06306457711860847
Iowa,19035,Cherokee County,4495,1936,6518,2559,0.6896287204664008,0.29702362687941086,0.3926050935869899
Iowa,19037,Chickasaw County,4308,2233,6631,2075,0.6496757653445936,0.336751621173277,0.3129241441713166
Iowa,19039,Clarke County,3144,1466,4670,1678,0.6732334047109207,0.3139186295503212,0.35931477516059956
Iowa,19041,Clay County,6137,2662,8969,3475,0.684245735310514,0.29680008919611994,0.3874456461143941
Iowa,19043,Clayton County,6106,3340,9594,2766,0.6364394413174901,0.34813425057327496,0.2883051907442151
Iowa,19045,Clinton County,13361,10812,24687,2549,0.541216024628347,0.43796330052254223,0.10325272410580472
Iowa,19047,Crawford County,4854,2220,7154,2634,0.6785015376013419,0.31031590718479174,0.36818563041655017
Iowa,19049,Dallas County,27987,26879,56022,1108,0.4995715968726572,0.4797936524936632,0.019777944378993995
Iowa,19051,Davis County,3032,1013,4102,2019,0.7391516333495856,0.24695270599707458,0.492198927352511
Iowa,19053,Decatur County,2615,1120,3804,1495,0.687434279705573,0.29442691903259727,0.39300736067297576
Iowa,19055,Delaware County,6666,3157,10003,3509,0.6664000799760071,0.31560531840447864,0.3507947615715285
Iowa,19057,Des Moines County,10592,8893,19956,1699,0.5307676889156143,0.44563038685107237,0.08513730206454195
Iowa,19059,Dickinson County,7438,3661,11244,3777,0.6615083600142299,0.32559587335467804,0.3359124866595518
Iowa,19061,Dubuque County,27214,25657,53926,1557,0.5046545265734526,0.47578162667358975,0.028872899899862803
Iowa,19063,Emmet County,3265,1520,4853,1745,0.6727797238821348,0.3132083247475788,0.359571399134556
Iowa,19065,Fayette County,6145,3835,10186,2310,0.6032790104064402,0.37649715295503633,0.22678185745140383
Iowa,19067,Floyd County,4732,3172,8032,1560,0.5891434262948207,0.3949203187250996,0.19422310756972117
Iowa,19069,Franklin County,3422,1626,5130,1796,0.6670565302144249,0.3169590643274854,0.3500974658869395
Iowa,19071,Fremont County,2711,1080,3857,1631,0.7028778843660877,0.2800103707544724,0.4228675136116153
Iowa,19073,Greene County,3223,1769,5057,1454,0.6373343879770615,0.3498121415859205,0.28752224639114105
Iowa,19075,Grundy County,4929,2206,7276,2723,0.6774326553051127,0.30318856514568443,0.3742440901594282
Iowa,19077,Guthrie County,4272,1985,6371,2287,0.6705383770208758,0.3115680426934547,0.3589703343274211
Iowa,19079,Hamilton County,4956,2843,7943,2113,0.6239456124889841,0.35792521717235304,0.266020395316631
Iowa,19081,Hancock County,4390,1683,6172,2707,0.7112767336357745,0.27268308489954635,0.43859364873622814
Iowa,19083,Hardin County,5850,2976,8989,2874,0.6507954166203137,0.33107130937812884,0.31972410724218486
Iowa,19085,Harrison County,5569,2440,8155,3129,0.6828939301042305,0.299202942979767,0.3836909871244635
Iowa,19087,Henry County,6507,3275,9982,3232,0.6518733720697255,0.32809056301342415,0.32378280905630136
Iowa,19089,Howard County,3127,1772,4958,1355,0.6306978620411456,0.3574021782977007,0.27329568374344493
Iowa,19091,Humboldt County,3819,1442,5327,2377,0.7169138351792754,0.2706964520367937,0.4462173831424817
Iowa,19093,Ida County,2880,917,3849,1963,0.7482462977396727,0.23824369966224992,0.5100025980774228
Iowa,19095,Iowa County,6009,3547,9742,2462,0.6168137959351263,0.364093615274071,0.2527201806610553
Iowa,19097,Jackson County,6940,4029,11135,2911,0.6232599910193085,0.3618320610687023,0.2614279299506062
Iowa,19099,Jasper County,12084,7737,20184,4347,0.598692033293698,0.38332342449464923,0.2153686087990488
Iowa,19101,Jefferson County,4443,4319,8959,124,0.4959258845853332,0.4820850541355062,0.013840830449827035
Iowa,19103,Johnson County,22925,59177,83851,-36252,0.2734016290801541,0.7057399434711572,-0.4323383143910031
Iowa,19105,Jones County,6572,4213,10989,2359,0.598052598052598,0.3833833833833834,0.21466921466921463
Iowa,19107,Keokuk County,3797,1414,5303,2383,0.7160098057703187,0.26664152366584953,0.44936828210446916
Iowa,19109,Kossuth County,6275,2696,9090,3579,0.6903190319031903,0.29658965896589656,0.39372937293729376
Iowa,19111,Lee County,9773,6541,16734,3232,0.5840205569499223,0.39088084140074103,0.19313971554918125
Iowa,19113,Linn County,53364,70874,127458,-17510,0.4186790942898837,0.5560576817461438,-0.13737858745626008
Iowa,19115,Louisa County,3500,1726,5332,1774,0.6564141035258815,0.3237059264816204,0.3327081770442611
Iowa,19117,Lucas County,3287,1284,4630,2003,0.7099352051835853,0.27732181425485963,0.4326133909287257
Iowa,19119,Lyon County,5707,1067,6863,4640,0.83156054203701,0.15547136820632376,0.6760891738306862
Iowa,19121,Madison County,6507,3134,9824,3373,0.6623574918566775,0.31901465798045603,0.34334283387622144
Iowa,19123,Mahaska County,8297,2894,11404,5403,0.7275517362329007,0.25377060680462993,0.4737811294282708
Iowa,19125,Marion County,12663,6178,19232,6485,0.6584338602329451,0.32123544093178036,0.3371984193011648
Iowa,19127,Marshall County,9571,8176,18136,1395,0.5277348919276577,0.45081605646228495,0.0769188354653727
Iowa,19129,Mills County,5585,2508,8268,3077,0.6754958877600387,0.3033381712626996,0.3721577164973391
Iowa,19131,Mitchell County,3677,2053,5822,1624,0.6315699072483683,0.3526279628993473,0.278941944349021
Iowa,19133,Monona County,3248,1407,4728,1841,0.6869712351945855,0.29758883248730966,0.3893824027072758
Iowa,19135,Monroe County,2975,1078,4088,1897,0.7277397260273972,0.2636986301369863,0.4640410958904109
Iowa,19137,Montgomery County,3659,1583,5327,2076,0.6868781678242913,0.2971653838933734,0.38971278393091796
Iowa,19139,Muscatine County,10823,9372,20671,1451,0.5235837646944995,0.453388805573025,0.0701949591214745
Iowa,19141,O'Brien County,5861,1569,7551,4292,0.776188584293471,0.2077870480731029,0.5684015362203682
Iowa,19143,Osceola County,2690,601,3328,2089,0.8082932692307693,0.18058894230769232,0.627704326923077
Iowa,19145,Page County,5319,2086,7528,3233,0.7065621679064825,0.2770988310308183,0.42946333687566424
Iowa,19147,Palo Alto County,3370,1519,4958,1851,0.6797095603065753,0.3063735377168213,0.37333602258975396
Iowa,19149,Plymouth County,10492,3494,14188,6998,0.7394981674654638,0.24626444882999718,0.4932337186354666
Iowa,19151,Pocahontas County,2826,933,3823,1893,0.7392100444676956,0.24404917603975934,0.4951608684279362
Iowa,19153,Polk County,106800,146250,258755,-39450,0.41274564742710285,0.565206469440204,-0.15246082201310118
Iowa,19155,Pottawattamie County,26247,18575,45744,7672,0.5737801678908709,0.40606418328086746,0.16771598461000348
Iowa,19157,Poweshiek County,5657,4306,10140,1351,0.5578895463510848,0.42465483234714,0.13323471400394477
Iowa,19159,Ringgold County,1968,709,2714,1259,0.7251289609432572,0.261238025055269,0.4638909358879882
Iowa,19161,Sac County,4061,1389,5535,2672,0.7336946702800361,0.25094850948509484,0.48274616079494126
Iowa,19163,Scott County,43683,46926,92599,-3243,0.47174375533213103,0.5067657318113586,-0.03502197647922761
Iowa,19165,Shelby County,4697,1959,6795,2738,0.691243561442237,0.2883002207505519,0.4029433406916851
Iowa,19167,Sioux County,15680,3019,19051,12661,0.8230539079313421,0.15846937168652564,0.6645845362448165
Iowa,19169,Story County,20340,29175,51038,-8835,0.3985265880324464,0.5716329009757436,-0.1731063129432972
Iowa,19171,Tama County,5303,3577,9048,1726,0.5860963748894783,0.3953359858532272,0.1907603890362511
Iowa,19173,Taylor County,2463,746,3249,1717,0.7580794090489381,0.2296091104955371,0.528470298553401
Iowa,19175,Union County,4010,2061,6185,1949,0.6483427647534358,0.3332255456750202,0.31511721907841556
Iowa,19177,Van Buren County,2859,875,3791,1984,0.7541545766288579,0.2308098127143234,0.5233447639145344
Iowa,19179,Wapello County,9516,5821,15633,3695,0.6087123392822875,0.3723533550821979,0.2363589842000896
Iowa,19181,Warren County,17782,12574,31039,5208,0.5728921679177809,0.4051032571925642,0.16778891072521668
Iowa,19183,Washington County,6971,4561,11765,2410,0.5925201869953252,0.38767530811729706,0.2048448788780281
Iowa,19185,Wayne County,2338,727,3109,1611,0.752010292698617,0.23383724670311998,0.518173045995497
Iowa,19187,Webster County,10938,6613,17822,4325,0.6137358321176074,0.3710582426214791,0.24267758949612833
Iowa,19189,Winnebago County,3707,2135,5970,1572,0.6209380234505862,0.3576214405360134,0.2633165829145728
Iowa,19191,Winneshiek County,6235,5617,12064,618,0.5168269230769231,0.4656001326259947,0.05122679045092843
Iowa,19193,Woodbury County,25736,18704,45362,7032,0.5673471187337419,0.4123274987875314,0.1550196199462105
Iowa,19195,Worth County,2738,1596,4418,1142,0.6197374377546401,0.3612494341330919,0.25848800362154817
Iowa,19197,Wright County,4136,1996,6254,2140,0.6613367444835305,0.31915574032619126,0.34218100415733926
Kansas,20001,Allen County,4155,1559,5842,2596,0.7112290311537145,0.2668606641561109,0.44436836699760357
